GID,SEAS,Date,WEEK,V,H,PTSV,PTSH,Winner,Loser,home_win,Win_Margin,hGames,vGames,hWinP,vWinP
222500264,2002,9/7/2002,36,San Jose State,Washington,10,34,Washington,San Jose State,1,24,1,1,0,1
222500265,2002,9/7/2002,36,Idaho,Washington St,14,49,Washington St,Idaho,1,35,1,1,1,0
222500275,2002,9/7/2002,36,West Virginia,Wisconsin,17,34,Wisconsin,West Virginia,1,17,2,1,1,1
222500309,2002,9/7/2002,36,Minnesota,Louisiana-Lafayette,35,11,Minnesota,Louisiana-Lafayette,0,24,1,1,0,1
222500349,2002,9/7/2002,36,Holy Cross,Army,30,21,Holy Cross,Army,0,9,0,0,0,0
222502005,2002,9/7/2002,36,New Mexico,Air Force,31,38,Air Force,New Mexico,1,7,1,2,1,0.5
222502032,2002,9/7/2002,36,Tulsa,Arkansas State,19,21,Arkansas State,Tulsa,1,2,2,1,0,0
222502059,2002,9/7/2002,36,South Carolina State,Benedict,52,7,South Carolina State,Benedict,0,45,0,0,0,0
222502117,2002,9/7/2002,36,Wyoming,Central Michigan,20,32,Central Michigan,Wyoming,1,12,0,1,0,0
222502306,2002,9/7/2002,36,UL Monroe,Kansas State,0,68,Kansas State,UL Monroe,1,68,1,0,1,0
222502426,2002,9/7/2002,36,NC State,Navy,65,19,NC State,Navy,0,46,1,1,1,1
222502439,2002,9/7/2002,36,Kansas,UNLV,20,31,UNLV,Kansas,1,11,1,1,0,0
222502483,2002,9/7/2002,36,Fresno State,Oregon,24,28,Oregon,Fresno State,1,4,1,2,1,0.5
222502567,2002,9/7/2002,36,Texas Tech,SMU,24,14,Texas Tech,SMU,0,10,1,1,0,0
222502572,2002,9/7/2002,36,Illinois,Southern Miss,20,23,Southern Miss,Illinois,1,3,1,0,1,0
222502633,2002,9/7/2002,36,Middle Tennessee,Tennessee,3,26,Tennessee,Middle Tennessee,1,23,1,1,1,0
222550259,2002,9/12/2002,37,Marshall,Virginia Tech,21,47,Virginia Tech,Marshall,1,26,2,1,1,1
222570002,2002,9/14/2002,37,Vanderbilt,Auburn,6,31,Auburn,Vanderbilt,1,25,2,2,0.5,0.5
222570005,2002,9/14/2002,37,Pittsburgh,UAB,26,20,Pittsburgh,UAB,0,6,2,1,0.5,0
222570008,2002,9/14/2002,37,South Florida,Arkansas,3,42,Arkansas,South Florida,1,39,1,0,1,0
222570012,2002,9/14/2002,37,Utah,Arizona,17,23,Arizona,Utah,1,6,1,2,1,1
222570021,2002,9/14/2002,37,Arizona State,San Diego State,39,28,Arizona State,San Diego State,0,11,2,3,0,0.6667
222570024,2002,9/14/2002,37,San Jose State,Stanford,26,63,Stanford,San Jose State,1,37,1,2,0,0.5
222570036,2002,9/14/2002,37,Louisville,Colorado State,33,36,Colorado State,Louisville,1,3,3,2,0.6667,0.5
222570038,2002,9/14/2002,37,USC,Colorado,40,3,USC,Colorado,0,37,2,1,0.5,1
222570057,2002,9/14/2002,37,Ohio,Florida,6,34,Florida,Ohio,1,28,2,0,0.5,0
222570077,2002,9/14/2002,37,Duke,Northwestern,21,26,Northwestern,Duke,1,5,2,2,0,0.5
222570087,2002,9/14/2002,37,Michigan,Notre Dame,23,25,Notre Dame,Michigan,1,2,2,2,1,1
222570096,2002,9/14/2002,37,Indiana,Kentucky,17,27,Kentucky,Indiana,1,10,2,2,1,0.5
222570099,2002,9/14/2002,37,Miami (OH),LSU,7,33,LSU,Miami (OH),1,26,2,2,0.5,0.5
222570120,2002,9/14/2002,37,Florida State,Maryland,37,10,Florida State,Maryland,0,27,2,2,0.5,1
222570127,2002,9/14/2002,37,California,Michigan State,46,22,California,Michigan State,0,24,2,2,1,1
222570135,2002,9/14/2002,37,Toledo,Minnesota,21,31,Minnesota,Toledo,1,10,2,0,1,0
222570151,2002,9/14/2002,37,Tulane,East Carolina,20,24,East Carolina,Tulane,1,4,2,1,0,1
222570152,2002,9/14/2002,37,Wake Forest,North Carolina State,13,32,North Carolina State,Wake Forest,1,19,1,2,1,0.5
222570153,2002,9/14/2002,37,Texas,North Carolina,52,21,Texas,North Carolina,0,31,2,1,0.5,1
222570160,2002,9/14/2002,37,Hofstra,New Hampshire,52,28,Hofstra,New Hampshire,0,24,0,0,0,0
222570164,2002,9/14/2002,37,Army,Rutgers,0,44,Rutgers,Army,1,44,2,1,0,0
222570167,2002,9/14/2002,37,Baylor,New Mexico,0,23,New Mexico,Baylor,1,23,3,2,0.3333,0.5
222570183,2002,9/14/2002,37,Rhode Island,Syracuse,17,63,Syracuse,Rhode Island,1,46,2,1,0,1
222570189,2002,9/14/2002,37,Missouri,Bowling Green,28,51,Bowling Green,Missouri,1,23,0,1,0,1
222570194,2002,9/14/2002,37,Washington St,Ohio State,7,25,Ohio State,Washington St,1,18,2,2,1,1
222570197,2002,9/14/2002,37,UCLA,Oklahoma State,38,24,UCLA,Oklahoma State,0,14,2,1,0.5,1
222570201,2002,9/14/2002,37,UTEP,Oklahoma,0,68,Oklahoma,UTEP,1,68,2,2,1,0.5
222570204,2002,9/14/2002,37,UNLV,Oregon State,17,47,Oregon State,UNLV,1,30,1,2,1,0.5
222570213,2002,9/14/2002,37,Nebraska,Penn State,7,40,Penn State,Nebraska,1,33,1,3,1,1
222570218,2002,9/14/2002,37,Miami (FL),Temple,44,21,Miami (FL),Temple,0,23,2,2,0.5,1
222570222,2002,9/14/2002,37,Maine,Villanova,21,14,Maine,Villanova,0,7,1,0,1,0
222570228,2002,9/14/2002,37,Georgia Tech,Clemson,19,24,Clemson,Georgia Tech,1,5,2,2,0.5,1
222570248,2002,9/14/2002,37,LA-Lafayette,Houston,17,36,Houston,LA-Lafayette,1,19,2,0,0.5,0
222570275,2002,9/14/2002,37,Northern Illinois,Wisconsin,21,24,Wisconsin,Northern Illinois,1,3,3,1,1,1
222570301,2002,9/14/2002,37,La Verne,San Diego,8,39,San Diego,La Verne,1,31,0,0,0,0
222570322,2002,9/14/2002,37,Towson,Lafayette,7,23,Lafayette,Towson,1,16,0,0,0,0
222570333,2002,9/14/2002,37,North Texas,Alabama,7,33,Alabama,North Texas,1,26,2,1,0.5,0
222570344,2002,9/14/2002,37,Jacksonville State,Mississippi St,13,51,Mississippi St,Jacksonville State,1,38,0,0,0,0
222570356,2002,9/14/2002,37,Arkansas State,Illinois,7,59,Illinois,Arkansas State,1,52,1,3,0,0.3333
222572084,2002,9/14/2002,37,Connecticut,Buffalo,24,3,Connecticut,Buffalo,0,21,1,2,1,0
222572132,2002,9/14/2002,37,West Virginia,Cincinnati,35,32,West Virginia,Cincinnati,0,3,1,2,1,0.5
222572166,2002,9/14/2002,37,Jacksonville,Davidson,10,28,Davidson,Jacksonville,1,18,0,0,0,0
222572168,2002,9/14/2002,37,Robert Morris,Dayton,10,24,Dayton,Robert Morris,1,14,0,0,0,0
222572230,2002,9/14/2002,37,Colgate,Fordham,31,40,Fordham,Colgate,1,9,0,0,0,0
222572261,2002,9/14/2002,37,Howard,Hampton,2,51,Hampton,Howard,1,49,0,0,0,0
222572294,2002,9/14/2002,37,Iowa State,Iowa,36,31,Iowa State,Iowa,0,5,2,3,1,0.6667
222572305,2002,9/14/2002,37,Missouri State,Kansas,24,44,Kansas,Missouri State,1,20,2,0,0,0
222572306,2002,9/14/2002,37,Eastern Illinois,Kansas State,13,63,Kansas State,Eastern Illinois,1,50,2,1,1,0
222572348,2002,9/14/2002,37,Tulsa,Louisiana Tech,9,53,Louisiana Tech,Tulsa,1,44,2,2,0.5,0
222572368,2002,9/14/2002,37,Canisius,Marist,0,28,Marist,Canisius,1,28,0,0,0,0
222572417,2002,9/14/2002,37,Bethune-Cookman,Morris Brown,42,7,Bethune-Cookman,Morris Brown,0,35,0,0,0,0
222572440,2002,9/14/2002,37,BYU,Nevada,28,31,Nevada,BYU,1,3,1,2,0,1
222572483,2002,9/14/2002,37,Idaho,Oregon,21,58,Oregon,Idaho,1,37,2,2,1,0
222572509,2002,9/14/2002,37,W Michigan,Purdue,24,28,Purdue,W Michigan,1,4,2,1,0.5,0
222572561,2002,9/14/2002,37,Duquesne,Siena,17,7,Duquesne,Siena,0,10,0,0,0,0
222572572,2002,9/14/2002,37,Memphis,Southern Miss,14,33,Southern Miss,Memphis,1,19,2,2,1,0.5
222572579,2002,9/14/2002,37,Georgia,South Carolina,13,7,Georgia,South Carolina,0,6,2,1,0.5,1
222572628,2002,9/14/2002,37,SMU,TCU,6,17,TCU,SMU,1,11,2,2,0.5,0
222572641,2002,9/14/2002,37,Ole Miss,Texas Tech,28,42,Texas Tech,Ole Miss,1,14,2,2,0.5,1
222572674,2002,9/14/2002,37,Campbellsville,Valparaiso,57,28,Campbellsville,Valparaiso,0,29,0,0,0,0
222572751,2002,9/14/2002,37,Boise State,Wyoming,35,13,Boise State,Wyoming,0,22,2,2,0,0.5
222620344,2002,9/19/2002,38,Auburn,Mississippi St,42,14,Auburn,Mississippi St,0,28,1,3,1,0.6667
222630276,2002,9/20/2002,38,UCF,Marshall,21,26,Marshall,UCF,1,5,2,2,0.5,0
222640025,2002,9/21/2002,38,Air Force,California,23,21,Air Force,California,0,2,3,2,1,1
222640026,2002,9/21/2002,38,Colorado,UCLA,31,17,Colorado,UCLA,0,14,2,3,1,0.3333
222640041,2002,9/21/2002,38,Ohio,Connecticut,19,37,Connecticut,Ohio,1,18,3,1,0.3333,0
222640043,2002,9/21/2002,38,San Diego,Yale,14,49,Yale,San Diego,1,35,0,1,0,1
222640046,2002,9/21/2002,38,Fairfield,Georgetown,3,21,Georgetown,Fairfield,1,18,0,0,0,0
222640047,2002,9/21/2002,38,Maine,Howard,42,12,Maine,Howard,0,30,1,1,0,1
222640052,2002,9/21/2002,38,Duke,Florida State,17,48,Florida State,Duke,1,31,3,3,1,0.3333
222640059,2002,9/21/2002,38,BYU,Georgia Tech,19,28,Georgia Tech,BYU,1,9,3,3,0.6667,0.6667
222640061,2002,9/21/2002,38,Northwestern St,Georgia,7,45,Georgia,Northwestern St,1,38,2,0,1,0
222640066,2002,9/21/2002,38,Troy,Iowa State,12,42,Iowa State,Troy,1,30,4,2,0.75,0
222640070,2002,9/21/2002,38,San Diego State,Idaho,38,48,Idaho,San Diego State,1,10,3,3,0,0
222640084,2002,9/21/2002,38,Central Michigan,Indiana,29,39,Indiana,Central Michigan,1,10,3,1,0.3333,1
222640096,2002,9/21/2002,38,Middle Tennessee,Kentucky,22,44,Kentucky,Middle Tennessee,1,22,3,2,1,0
222640108,2002,9/21/2002,38,Holy Cross,Harvard,23,28,Harvard,Holy Cross,1,5,0,1,0,1
222640111,2002,9/21/2002,38,Massachusetts,Northeastern,17,42,Northeastern,Massachusetts,1,25,0,0,0,0
222640120,2002,9/21/2002,38,Eastern Michigan,Maryland,3,45,Maryland,Eastern Michigan,1,42,3,1,0.3333,0
222640127,2002,9/21/2002,38,Notre Dame,Michigan State,21,17,Notre Dame,Michigan State,0,4,3,3,0.6667,1
222640130,2002,9/21/2002,38,Utah,Michigan,7,10,Michigan,Utah,1,3,3,3,0.6667,0.6667
222640135,2002,9/21/2002,38,Buffalo,Minnesota,17,41,Minnesota,Buffalo,1,24,3,2,1,0.5
222640145,2002,9/21/2002,38,Vanderbilt,Ole Miss,38,45,Ole Miss,Vanderbilt,1,7,3,3,0.6667,0.3333
222640149,2002,9/21/2002,38,Idaho State,Montana,9,13,Montana,Idaho State,1,4,0,0,0,0
222640166,2002,9/21/2002,38,New Mexico,New Mexico St,13,24,New Mexico St,New Mexico,1,11,1,4,0,0.5
222640171,2002,9/21/2002,38,Fordham,Columbia,11,13,Columbia,Fordham,1,2,0,1,0,1
222640197,2002,9/21/2002,38,SMU,Oklahoma State,16,52,Oklahoma State,SMU,1,36,3,3,0.3333,0
222640204,2002,9/21/2002,38,Fresno State,Oregon State,19,59,Oregon State,Fresno State,1,40,2,3,1,0.3333
222640213,2002,9/21/2002,38,Louisiana Tech,Penn State,17,49,Penn State,Louisiana Tech,1,32,2,3,1,0.6667
222640221,2002,9/21/2002,38,Rutgers,Pittsburgh,3,23,Pittsburgh,Rutgers,1,20,2,3,0.5,0.3333
222640222,2002,9/21/2002,38,New Hampshire,Villanova,3,45,Villanova,New Hampshire,1,42,2,1,0.5,0
222640228,2002,9/21/2002,38,Ball State,Clemson,7,30,Clemson,Ball State,1,23,3,1,0.6667,0
222640235,2002,9/21/2002,38,Tulane,Memphis,10,38,Memphis,Tulane,1,28,3,2,0.3333,0.5
222640239,2002,9/21/2002,38,Tulsa,Baylor,25,37,Baylor,Tulsa,1,12,3,3,0.3333,0
222640245,2002,9/21/2002,38,Virginia Tech,Texas A&M,13,3,Virginia Tech,Texas A&M,0,10,2,3,1,1
222640251,2002,9/21/2002,38,Houston,Texas,11,41,Texas,Houston,1,30,2,3,1,0.6667
222640257,2002,9/21/2002,38,Furman,Richmond,17,7,Furman,Richmond,0,10,1,1,0,0
222640258,2002,9/21/2002,38,Akron,Virginia,29,48,Virginia,Akron,1,19,3,2,0.3333,0
222640264,2002,9/21/2002,38,Wyoming,Washington,7,38,Washington,Wyoming,1,31,2,3,0.5,0
222640265,2002,9/21/2002,38,Montana State,Washington St,28,45,Washington St,Montana State,1,17,3,0,0.6667,0
222640275,2002,9/21/2002,38,Arizona,Wisconsin,10,31,Wisconsin,Arizona,1,21,4,2,1,1
222640290,2002,9/21/2002,38,Wofford,Georgia Southern,14,7,Wofford,Georgia Southern,0,7,0,0,0,0
222640294,2002,9/21/2002,38,Presbyterian,Jacksonville,14,7,Presbyterian,Jacksonville,0,7,1,0,0,0
222640309,2002,9/21/2002,38,UAB,Louisiana-Lafayette,0,34,Louisiana-Lafayette,UAB,1,34,2,3,0,0.3333
222640333,2002,9/21/2002,38,Southern Miss,Alabama,7,20,Alabama,Southern Miss,1,13,3,3,0.6667,1
222640349,2002,9/21/2002,38,Louisville,Army,45,14,Louisville,Army,0,31,2,3,0,0.3333
222640356,2002,9/21/2002,38,San Jose State,Illinois,38,35,San Jose State,Illinois,0,3,2,3,0.5,0.3333
222642010,2002,9/21/2002,38,PV A&M,Alabama A&M,12,15,Alabama A&M,PV A&M,1,3,0,0,0,0
222642046,2002,9/21/2002,38,Dayton,Austin Peay,42,0,Dayton,Austin Peay,0,42,0,1,0,1
222642083,2002,9/21/2002,38,Cornell,Bucknell,3,14,Bucknell,Cornell,1,11,0,0,0,0
222642132,2002,9/21/2002,38,Ohio State,Cincinnati,23,19,Ohio State,Cincinnati,0,4,2,3,0.5,1
222642142,2002,9/21/2002,38,Dartmouth,Colgate,26,30,Colgate,Dartmouth,1,4,1,0,0,0
222642184,2002,9/21/2002,38,Marist,Duquesne,0,36,Duquesne,Marist,1,36,1,1,1,1
222642275,2002,9/21/2002,38,James Madison,Hofstra,24,21,James Madison,Hofstra,0,3,1,0,1,0
222642287,2002,9/21/2002,38,Murray State,Illinois State,23,24,Illinois State,Murray State,1,1,1,1,0,0
222642294,2002,9/21/2002,38,Utah State,Iowa,7,48,Iowa,Utah State,1,41,3,2,0.6667,0
222642305,2002,9/21/2002,38,Bowling Green,Kansas,39,16,Bowling Green,Kansas,0,23,3,1,0.3333,1
222642306,2002,9/21/2002,38,USC,Kansas State,20,27,Kansas State,USC,1,7,3,2,1,1
222642329,2002,9/21/2002,38,Princeton,Lehigh,24,31,Lehigh,Princeton,1,7,0,0,0,0
222642390,2002,9/21/2002,38,Boston College,Miami (FL),6,38,Miami (FL),Boston College,1,32,3,2,1,1
222642426,2002,9/21/2002,38,Northwestern,Navy,49,40,Northwestern,Navy,0,9,2,3,0.5,0.3333
222642440,2002,9/21/2002,38,Rice,Nevada,21,31,Nevada,Rice,1,10,2,2,0.5,0
222642444,2002,9/21/2002,38,Davidson,Newberry,34,7,Davidson,Newberry,0,27,0,1,0,1
222642483,2002,9/21/2002,38,Portland State,Oregon,0,41,Oregon,Portland State,1,41,3,0,1,0
222642509,2002,9/21/2002,38,Wake Forest,Purdue,24,21,Wake Forest,Purdue,0,3,3,3,0.6667,0.3333
222642579,2002,9/21/2002,38,Temple,South Carolina,21,42,South Carolina,Temple,1,21,3,3,0.3333,0.3333
222642628,2002,9/21/2002,38,North Texas,TCU,10,16,TCU,North Texas,1,6,3,2,0.6667,0
222642633,2002,9/21/2002,38,Florida,Tennessee,30,13,Florida,Tennessee,0,17,2,3,1,0.6667
222642635,2002,9/21/2002,38,Valparaiso,Tennessee Tech,10,62,Tennessee Tech,Valparaiso,1,52,0,1,0,0
222642638,2002,9/21/2002,38,Hawaii,UTEP,31,6,Hawaii,UTEP,0,25,3,2,0.3333,0.5
222642641,2002,9/21/2002,38,North Carolina State,Texas Tech,51,48,North Carolina State,Texas Tech,0,3,3,2,0.6667,1
222642649,2002,9/21/2002,38,UNLV,Toledo,21,38,Toledo,UNLV,1,17,1,3,0,0.3333
222642681,2002,9/21/2002,38,Stony Brook,Wagner,14,17,Wagner,Stony Brook,1,3,0,0,0,0
222642839,2002,9/21/2002,38,Morehead State,Tusculum,0,42,Tusculum,Morehead State,1,42,0,0,0,0
222690097,2002,9/26/2002,39,Florida State,Louisville,20,26,Louisville,Florida State,1,6,4,4,0.5,1
222700167,2002,9/27/2002,39,Texas Tech,New Mexico,49,0,Texas Tech,New Mexico,0,49,5,4,0.4,0.5
222710002,2002,9/28/2002,39,Syracuse,Auburn,34,37,Auburn,Syracuse,1,3,4,3,0.75,0.3333
222710005,2002,9/28/2002,39,Memphis,UAB,17,31,UAB,Memphis,1,14,4,4,0.25,0.5
222710008,2002,9/28/2002,39,Alabama,Arkansas,30,12,Alabama,Arkansas,0,18,2,4,1,0.75
222710009,2002,9/28/2002,39,Stanford,Arizona State,24,65,Arizona State,Stanford,1,41,4,2,0.75,0.5
222710012,2002,9/28/2002,39,North Texas,Arizona,9,14,Arizona,North Texas,1,5,3,3,0.6667,0
222710013,2002,9/28/2002,39,Northern Iowa,Cal Poly,29,26,Northern Iowa,Cal Poly,0,3,0,1,0,0
222710021,2002,9/28/2002,39,UCLA,San Diego State,43,7,UCLA,San Diego State,0,36,4,3,0,0.6667
222710023,2002,9/28/2002,39,UTEP,San Jose State,24,58,San Jose State,UTEP,1,34,4,4,0.5,0.25
222710025,2002,9/28/2002,39,Washington St,California,48,38,Washington St,California,0,10,4,4,0.75,0.75
222710030,2002,9/28/2002,39,Oregon State,USC,0,22,USC,Oregon State,1,22,3,3,0.6667,1
222710041,2002,9/28/2002,39,Ball State,Connecticut,24,21,Ball State,Connecticut,0,3,4,2,0.5,0
222710057,2002,9/28/2002,39,Kentucky,Florida,34,41,Florida,Kentucky,1,7,4,4,0.75,1
222710061,2002,9/28/2002,39,New Mexico St,Georgia,10,41,Georgia,New Mexico St,1,31,3,2,1,0.5
222710062,2002,9/28/2002,39,SMU,Hawaii,10,42,Hawaii,SMU,1,32,3,4,0.6667,0
222710066,2002,9/28/2002,39,Nebraska,Iowa State,14,36,Iowa State,Nebraska,1,22,5,4,0.8,0.75
222710068,2002,9/28/2002,39,Utah State,Boise State,38,63,Boise State,Utah State,1,25,3,3,0.6667,0
222710099,2002,9/28/2002,39,Mississippi St,LSU,13,31,LSU,Mississippi St,1,18,3,2,0.6667,0.5
222710103,2002,9/28/2002,39,Cent Michigan,Boston College,0,43,Boston College,Cent Michigan,1,43,3,0,0.6667,0
222710107,2002,9/28/2002,39,Towson,Holy Cross,42,10,Towson,Holy Cross,0,32,2,1,0.5,0
222710120,2002,9/28/2002,39,Wofford,Maryland,8,37,Maryland,Wofford,1,29,4,1,0.5,1
222710127,2002,9/28/2002,39,Northwestern,Michigan State,24,39,Michigan State,Northwestern,1,15,4,4,0.5,0.5
222710142,2002,9/28/2002,39,Troy,Missouri,7,44,Missouri,Troy,1,37,2,3,0.5,0
222710152,2002,9/28/2002,39,Massachusetts,NC State,24,56,NC State,Massachusetts,1,32,2,1,1,0
222710153,2002,9/28/2002,39,Georgia Tech,North Carolina,21,13,Georgia Tech,North Carolina,0,8,3,4,0.3333,0.75
222710154,2002,9/28/2002,39,Virginia,Wake Forest,38,34,Virginia,Wake Forest,0,4,4,4,0.5,0.5
222710159,2002,9/28/2002,39,New Hampshire,Dartmouth,29,26,New Hampshire,Dartmouth,0,3,1,2,0,0
222710163,2002,9/28/2002,39,Lafayette,Princeton,19,34,Princeton,Lafayette,1,15,1,1,0,1
222710172,2002,9/28/2002,39,Yale,Cornell,50,23,Yale,Cornell,0,27,1,1,0,1
222710194,2002,9/28/2002,39,Indiana,Ohio State,17,45,Ohio State,Indiana,1,28,4,4,1,0.5
222710195,2002,9/28/2002,39,Buffalo,Ohio,32,34,Ohio,Buffalo,1,2,2,3,0,0.3333
222710201,2002,9/28/2002,39,South Florida,Oklahoma,14,31,Oklahoma,South Florida,1,17,3,1,1,0
222710202,2002,9/28/2002,39,Kansas,Tulsa,43,33,Kansas,Tulsa,0,10,4,4,0,0.25
222710213,2002,9/28/2002,39,Iowa,Penn State,42,35,Iowa,Penn State,0,7,3,4,1,0.75
222710218,2002,9/28/2002,39,Cincinnati,Temple,35,22,Cincinnati,Temple,0,13,4,3,0.25,0.3333
222710221,2002,9/28/2002,39,Toledo,Pittsburgh,19,37,Pittsburgh,Toledo,1,18,3,2,0.6667,0.5
222710225,2002,9/28/2002,39,Harvard,Brown,26,24,Harvard,Brown,0,2,0,1,0,1
222710238,2002,9/28/2002,39,South Carolina,Vanderbilt,20,14,South Carolina,Vanderbilt,0,6,4,4,0.25,0.5
222710242,2002,9/28/2002,39,Fresno State,Rice,31,28,Fresno State,Rice,0,3,3,4,0,0.25
222710245,2002,9/28/2002,39,Louisiana Tech,Texas A&M,3,31,Texas A&M,Louisiana Tech,1,28,3,4,0.6667,0.5
222710254,2002,9/28/2002,39,Air Force,Utah,30,26,Air Force,Utah,0,4,4,3,0.5,1
222710256,2002,9/28/2002,39,Villanova,James Madison,30,26,Villanova,James Madison,0,4,1,3,1,0.6667
222710264,2002,9/28/2002,39,Idaho,Washington,27,41,Washington,Idaho,1,14,3,4,0.6667,0.25
222710277,2002,9/28/2002,39,East Carolina,West Virginia,17,37,West Virginia,East Carolina,1,20,3,3,0.6667,0.3333
222710294,2002,9/28/2002,39,Austin Peay,Jacksonville,20,16,Austin Peay,Jacksonville,0,4,2,1,0,0
222710311,2002,9/28/2002,39,Rhode Island,Maine,14,31,Maine,Rhode Island,1,17,2,2,1,0.5
222710349,2002,9/28/2002,39,Southern Miss,Army,27,6,Southern Miss,Army,0,21,3,4,0,0.75
222710356,2002,9/28/2002,39,Michigan,Illinois,45,28,Michigan,Illinois,0,17,3,4,0.3333,0.75
222712016,2002,9/28/2002,39,Alabama State,Alcorn State,37,48,Alcorn State,Alabama State,1,11,0,0,0,0
222712083,2002,9/28/2002,39,Delaware State,Bucknell,13,27,Bucknell,Delaware State,1,14,1,0,1,0
222712142,2002,9/28/2002,39,Columbia,Colgate,6,38,Colgate,Columbia,1,32,2,1,0.5,1
222712166,2002,9/28/2002,39,Emory & Henry,Davidson,7,44,Davidson,Emory & Henry,1,37,2,0,1,0
222712168,2002,9/28/2002,39,Duquesne,Dayton,35,28,Duquesne,Dayton,0,7,2,2,1,1
222712217,2002,9/28/2002,39,Fordham,Fairfield,51,6,Fordham,Fairfield,0,45,1,2,0,0.5
222712368,2002,9/28/2002,39,Wagner,Marist,16,31,Marist,Wagner,1,15,2,1,0.5,1
222712413,2002,9/28/2002,39,Butler,Morehead State,20,53,Morehead State,Butler,1,33,1,0,0,0
222712426,2002,9/28/2002,39,Duke,Navy,43,17,Duke,Navy,0,26,3,4,0.3333,0.25
222712440,2002,9/28/2002,39,Colorado State,Nevada,32,28,Colorado State,Nevada,0,4,3,4,0.6667,0.75
222712509,2002,9/28/2002,39,Minnesota,Purdue,15,28,Purdue,Minnesota,1,13,4,4,0.5,1
222712633,2002,9/28/2002,39,Rutgers,Tennessee,14,35,Tennessee,Rutgers,1,21,3,4,0.6667,0.25
222712640,2002,9/28/2002,39,Alabama A&M,Texas Southern,21,14,Alabama A&M,Texas Southern,0,7,0,1,0,1
222712655,2002,9/28/2002,39,Texas,Tulane,49,0,Texas,Tulane,0,49,3,3,0.3333,1
222712678,2002,9/28/2002,39,Furman,VMI,55,28,Furman,VMI,0,27,0,2,0,0.5
222712711,2002,9/28/2002,39,Virginia Tech,W Michigan,30,0,Virginia Tech,W Michigan,0,30,2,4,0,1
222760052,2002,10/3/2002,40,Clemson,Florida State,31,48,Florida State,Clemson,1,17,5,4,0.8,0.75
222760135,2002,10/3/2002,40,Illinois,Minnesota,10,31,Minnesota,Illinois,1,21,5,4,0.8,0.25
222770278,2002,10/4/2002,40,Colorado State,Fresno State,30,32,Fresno State,Colorado State,1,2,5,5,0.4,0.8
222770328,2002,10/4/2002,40,BYU,Utah State,35,34,BYU,Utah State,0,1,4,4,0,0.5
222780009,2002,10/5/2002,40,North Carolina,Arizona State,38,35,North Carolina,Arizona State,0,3,5,4,0.8,0.25
222780012,2002,10/5/2002,40,Oregon,Arizona,31,14,Oregon,Arizona,0,17,4,4,0.75,1
222780038,2002,10/5/2002,40,Kansas State,Colorado,31,35,Colorado,Kansas State,1,4,4,4,0.5,1
222780043,2002,10/5/2002,40,Holy Cross,Yale,19,28,Yale,Holy Cross,1,9,2,3,1,0.3333
222780046,2002,10/5/2002,40,Fordham,Georgetown,41,10,Fordham,Georgetown,0,31,1,3,1,0.6667
222780048,2002,10/5/2002,40,Northeastern,Delaware,10,27,Delaware,Northeastern,1,17,0,1,0,1
222780059,2002,10/5/2002,40,Wake Forest,Georgia Tech,24,21,Wake Forest,Georgia Tech,0,3,5,5,0.8,0.4
222780068,2002,10/5/2002,40,Hawaii,Boise State,31,58,Boise State,Hawaii,1,27,4,4,0.75,0.75
222780070,2002,10/5/2002,40,Montana,Idaho,38,31,Montana,Idaho,0,7,5,1,0.2,1
222780077,2002,10/5/2002,40,Ohio State,Northwestern,27,16,Ohio State,Northwestern,0,11,5,5,0.4,1
222780087,2002,10/5/2002,40,Stanford,Notre Dame,7,31,Notre Dame,Stanford,1,24,4,3,1,0.3333
222780099,2002,10/5/2002,40,Louisiana-Lafayette,LSU,0,48,LSU,Louisiana-Lafayette,1,48,4,3,0.75,0.3333
222780142,2002,10/5/2002,40,Oklahoma,Missouri,31,24,Oklahoma,Missouri,0,7,3,4,0.6667,1
222780145,2002,10/5/2002,40,Florida,Ole Miss,14,17,Ole Miss,Florida,1,3,4,5,0.75,0.8
222780150,2002,10/5/2002,40,Virginia,Duke,27,22,Virginia,Duke,0,5,5,5,0.4,0.6
222780151,2002,10/5/2002,40,Army,East Carolina,24,59,East Carolina,Army,1,35,4,4,0.25,0
222780158,2002,10/5/2002,40,McNeese State,Nebraska,14,38,Nebraska,McNeese State,1,24,5,0,0.6,0
222780166,2002,10/5/2002,40,UTEP,New Mexico State,14,49,New Mexico State,UTEP,1,35,1,5,0,0.2
222780171,2002,10/5/2002,40,Princeton,Columbia,35,32,Princeton,Columbia,0,3,2,2,0.5,0.5
222780172,2002,10/5/2002,40,Towson,Cornell,31,34,Cornell,Towson,1,3,2,2,0,0.5
222780183,2002,10/5/2002,40,Pittsburgh,Syracuse,48,24,Pittsburgh,Syracuse,0,24,4,4,0.25,0.75
222780189,2002,10/5/2002,40,Ohio,Bowling Green,21,72,Bowling Green,Ohio,1,51,2,3,1,0.3333
222780204,2002,10/5/2002,40,UCLA,Oregon State,43,35,UCLA,Oregon State,0,8,4,4,0.75,0.75
222780222,2002,10/5/2002,40,Hofstra,Villanova,7,35,Villanova,Hofstra,1,28,4,2,0.75,0.5
222780227,2002,10/5/2002,40,Brown,Rhode Island,28,38,Rhode Island,Brown,1,10,3,1,0.3333,0
222780239,2002,10/5/2002,40,Kansas,Baylor,32,35,Baylor,Kansas,1,3,4,5,0.5,0.4
