GID,Date,H,PTSH,V,PTSV,SEAS
282572198,9/13/2008,Eastern Kentucky,16,Morehead State,8,2008
282642634,9/20/2008,Tenn St,34,Eastern Kentucky,20,2008
282782635,10/4/2008,Tenn Tech,12,Eastern Kentucky,33,2008
282852198,10/11/2008,Eastern Kentucky,38,Jacksonville St,35,2008
283062546,11/1/2008,SE Missouri St,16,Eastern Kentucky,29,2008
283202198,11/15/2008,Eastern Kentucky,34,Murray State,7,2008
283272630,11/22/2008,UT Martin,31,Eastern Kentucky,33,2008
283340257,11/29/2008,Richmond,38,Eastern Kentucky,10,2008
282412199,8/28/2008,Eastern Michigan,52,Indiana State,0,2008
282500127,9/6/2008,Michigan State,42,Eastern Michigan,10,2008
282572199,9/13/2008,Eastern Michigan,17,Toledo,41,2008
282640120,9/20/2008,Maryland,51,Eastern Michigan,24,2008
282712199,9/27/2008,Eastern Michigan,0,N Illinois,37,2008
283062711,11/1/2008,W Michigan,31,Eastern Michigan,10,2008
283270218,11/22/2008,Temple,55,Eastern Michigan,52,2008
282432641,8/30/2008,Texas Tech,49,Eastern Washington,24,2008
282710331,9/27/2008,Eastern Washington,45,Idaho State,31,2008
282782502,10/4/2008,Portland State,47,Eastern Washington,36,2008
282850331,10/11/2008,Eastern Washington,3,Montana,19,2008
282920147,10/18/2008,Montana State,17,Eastern Washington,34,2008
283060331,11/1/2008,Eastern Washington,13,Sacramento St,15,2008
283132458,11/8/2008,N Colorado,16,Eastern Washington,31,2008
283200331,11/15/2008,Eastern Washington,28,N Arizona,13,2008
283272692,11/22/2008,Weber State,26,Eastern Washington,33,2008
282432210,8/30/2008,Elon,10,Richmond,28,2008
282502619,9/6/2008,Stony Brook,20,Elon,30,2008
282572210,9/13/2008,Elon,66,Presbyterian,12,2008
282640290,9/20/2008,Ga. Southern,20,Elon,22,2008
282712210,9/27/2008,Elon,23,Samford,17,2008
282782210,10/4/2008,Elon,31,Furman,10,2008
282992210,10/25/2008,Elon,20,Wofford,55,2008
283132210,11/8/2008,Elon,33,W Carolina,14,2008
283272335,11/22/2008,Liberty,26,Elon,3,2008
282430057,8/30/2008,Florida,56,Hawaii,10,2008
282500057,9/6/2008,Florida,26,Miami (FL),3,2008
282642633,9/20/2008,Tennessee,6,Florida,30,2008
282710057,9/27/2008,Florida,30,Ole Miss,31,2008
282850057,10/11/2008,Florida,51,LSU,21,2008
282990057,10/25/2008,Florida,63,Kentucky,5,2008
283060061,11/1/2008,Florida,49,Georgia,10,2008
283130238,11/8/2008,Vanderbilt,14,Florida,42,2008
283200057,11/15/2008,Florida,56,South Carolina,6,2008
283340052,11/29/2008,Florida State,15,Florida,45,2008
290080201,1/8/2009,Florida,24,Oklahoma,14,2008
282640047,9/20/2008,Howard,24,Florida A&M,51,2008
282712634,9/27/2008,Tenn St,21,Florida A&M,28,2008
282780050,10/4/2008,Florida A&M,21,S Carolina St,28,2008
282830050,10/9/2008,Florida A&M,23,Winston-Salem,0,2008
282922582,10/18/2008,Southern,49,Florida A&M,52,2008
282992450,10/25/2008,Norfolk State,28,Florida A&M,31,2008
283060050,11/1/2008,Florida A&M,10,Morgan State,13,2008
283132448,11/8/2008,N Carolina A&T,7,Florida A&M,45,2008
283200050,11/15/2008,Florida A&M,45,Hampton,24,2008
282430251,8/30/2008,Texas,52,Florida Atlantic,10,2008
282502226,9/6/2008,Florida Atlantic,49,UAB,34,2008
282570127,9/13/2008,Michigan State,17,Florida Atlantic,0,2008
282640135,9/20/2008,Minnesota,37,Florida Atlantic,3,2008
282742393,9/30/2008,Middle Tennessee,14,Florida Atlantic,13,2008
282812226,10/7/2008,Florida Atlantic,17,Troy,30,2008
282920098,10/18/2008,W Kentucky,20,Florida Atlantic,24,2008
282992433,10/25/2008,UL Monroe,28,Florida Atlantic,29,2008
283132226,11/8/2008,Florida Atlantic,46,North Texas,13,2008
283202226,11/15/2008,Florida Atlantic,40,LA-Lafayette,29,2008
283342226,11/29/2008,Florida Atlantic,57,FIU,50,2008
282432305,8/30/2008,Kansas,40,Florida International,10,2008
282502294,9/6/2008,Iowa,42,Florida International,0,2008
282642229,9/20/2008,Florida International,9,South Florida,17,2008
282712649,9/27/2008,Toledo,16,Florida International,35,2008
282780249,10/4/2008,North Texas,10,Florida International,42,2008
282852229,10/11/2008,Florida International,31,Middle Tennessee,21,2008
282922653,10/18/2008,Troy,33,Florida International,23,2008
283060309,11/1/2008,LA-Lafayette,49,Florida International,20,2008
283272229,11/22/2008,Florida International,27,UL Monroe,31,2008
283412229,12/6/2008,Florida International,27,W Kentucky,3,2008
282500052,9/6/2008,Florida State,69,W Carolina,0,2008
282640052,9/20/2008,Florida State,3,Wake Forest,12,2008
282782390,10/4/2008,Miami (FL),39,Florida State,41,2008
282900152,10/16/2008,NC State,17,Florida State,26,2008
282990052,10/25/2008,Florida State,30,Virginia Tech,20,2008
283060059,11/1/2008,Georgia Tech,31,Florida State,28,2008
283270120,11/22/2008,Maryland,3,Florida State,37,2008
283620052,12/27/2008,Florida State,42,Wisconsin,13,2008
282502230,9/6/2008,Fordham,16,Rhode Island,0,2008
282852329,10/11/2008,Lehigh,45,Fordham,24,2008
282922230,10/18/2008,Fordham,12,Yale,10,2008
282992230,10/25/2008,Fordham,13,Lafayette,48,2008
283062230,11/1/2008,Fordham,45,Marist,21,2008
283130107,11/8/2008,Holy Cross,38,Fordham,17,2008
283202230,11/15/2008,Fordham,17,Georgetown,0,2008
282450164,9/1/2008,Rutgers,7,Fresno State,24,2008
282570278,9/13/2008,Fresno State,10,Wisconsin,13,2008
282642649,9/20/2008,Toledo,54,Fresno State,55,2008
282710026,9/27/2008,UCLA,31,Fresno State,36,2008
282780278,10/4/2008,Fresno State,29,Hawaii,32,2008
282850278,10/11/2008,Fresno State,45,Idaho,32,2008
282990328,10/25/2008,Utah State,28,Fresno State,30,2008
283062348,11/1/2008,Louisiana Tech,38,Fresno State,35,2008
283120278,11/7/2008,Fresno State,28,Nevada,41,2008
283200278,11/15/2008,Fresno State,24,New Mexico St,17,2008
283260023,11/21/2008,San Jose State,10,Fresno State,24,2008
282430231,8/30/2008,Furman,62,Mars Hill,14,2008
282500259,9/6/2008,Virginia Tech,24,Furman,7,2008
282850231,10/11/2008,Furman,28,W Carolina,21,2008
283062535,11/1/2008,Samford,27,Furman,28,2008
283200231,11/15/2008,Furman,10,Ga. Southern,17,2008
283272747,11/22/2008,Wofford,35,Furman,10,2008
282412635,8/28/2008,Tenn Tech,28,Gardner-Webb,12,2008
282502241,9/6/2008,Gardner-Webb,31,Tusculum,12,2008
282712241,9/27/2008,Gardner-Webb,33,Sam Houston,49,2008
282850059,10/11/2008,Georgia Tech,10,Gardner-Webb,7,2008
282922241,10/18/2008,Gardner-Webb,47,Presbyterian,21,2008
282992241,10/25/2008,Gardner-Webb,34,VMI,27,2008
283062619,11/1/2008,Stony Brook,33,Gardner-Webb,34,2008
283202335,11/15/2008,Liberty,30,Gardner-Webb,10,2008
282510047,9/7/2008,Howard,7,Georgetown,12,2008
282570322,9/13/2008,Lafayette,24,Georgetown,6,2008
282640043,9/20/2008,Yale,47,Georgetown,7,2008
282710046,9/27/2008,Georgetown,14,Holy Cross,38,2008
282850046,10/11/2008,Georgetown,7,Pennsylvania,27,2008
282990257,10/25/2008,Richmond,48,Georgetown,0,2008
283060046,11/1/2008,Georgetown,13,Lehigh,33,2008
283130046,11/8/2008,Georgetown,13,Marist,12,2008
282430061,8/30/2008,Georgia,45,Ga. Southern,21,2008
282572579,9/13/2008,South Carolina,7,Georgia,14,2008
282850061,10/11/2008,Georgia,26,Tennessee,14,2008
282920061,10/18/2008,Georgia,24,Vanderbilt,14,2008
282990099,10/25/2008,LSU,38,Georgia,52,2008
283130096,11/8/2008,Kentucky,38,Georgia,42,2008
283340061,11/29/2008,Georgia,42,Georgia Tech,45,2008
290010127,1/1/2009,Georgia,24,Michigan State,12,2008
282570290,9/13/2008,Georgia Southern,34,Northeastern,27,2008
282710290,9/27/2008,Georgia Southern,37,Wofford,38,2008
282992717,10/25/2008,W Carolina,31,Georgia Southern,38,2008
283130290,11/8/2008,Georgia Southern,17,Samford,27,2008
282410059,8/28/2008,Georgia Tech,41,Jacksonville St,14,2008
282570259,9/13/2008,Virginia Tech,20,Georgia Tech,17,2008
282640059,9/20/2008,Georgia Tech,38,Mississippi St,7,2008
282990059,10/25/2008,Georgia Tech,17,Virginia,24,2008
283130153,11/8/2008,North Carolina,28,Georgia Tech,7,2008
283250059,11/20/2008,Georgia Tech,41,Miami (FL),23,2008
283660059,12/31/2008,Georgia Tech,3,LSU,38,2008
282432440,8/30/2008,Nevada,49,Grambling State,13,2008
282572466,9/13/2008,Northwestern St,31,Grambling State,19,2008
282642755,9/20/2008,Grambling State,14,Jackson State,5,2008
282782755,10/4/2008,Grambling State,40,PV A&M,16,2008
283062400,11/1/2008,Miss Valley St,14,Grambling State,35,2008
283252640,11/20/2008,Grambling State,33,Texas Southern,7,2008
283342582,11/29/2008,Southern,14,Grambling State,29,2008
283482755,12/13/2008,Grambling State,41,Jackson State,9,2008
282442261,8/31/2008,Hampton,17,Jackson State,13,2008
282500079,9/6/2008,S Illinois,37,Hampton,31,2008
282572261,9/13/2008,Hampton,38,Howard,27,2008
282642261,9/20/2008,Hampton,44,N Carolina A&T,7,2008
282922261,10/18/2008,Hampton,35,Norfolk State,17,2008
282992569,10/25/2008,S Carolina St,35,Hampton,13,2008
283062261,11/1/2008,Hampton,30,Winston-Salem,35,2008
283272415,11/22/2008,Morgan State,13,Hampton,17,2008
282630108,9/19/2008,Harvard,25,Holy Cross,24,2008
282780322,10/4/2008,Lafayette,13,Harvard,27,2008
282920108,10/18/2008,Harvard,27,Lehigh,24,2008
282990163,10/25/2008,Princeton,20,Harvard,24,2008
283200219,11/15/2008,Pennsylvania,21,Harvard,24,2008
283270108,11/22/2008,Harvard,10,Yale,0,2008
282500062,9/7/2008,Hawaii,36,Weber State,17,2008
282570204,9/13/2008,Oregon State,45,Hawaii,7,2008
282710062,9/28/2008,Hawaii,17,San Jose State,20,2008
282850062,10/12/2008,Hawaii,24,Louisiana Tech,14,2008
282990062,10/26/2008,Hawaii,38,Nevada,31,2008
283060328,11/1/2008,Utah State,30,Hawaii,14,2008
283130166,11/8/2008,New Mexico St,30,Hawaii,42,2008
283270062,11/22/2008,Hawaii,49,Idaho,17,2008
283340062,11/29/2008,Hawaii,24,Washington St,10,2008
283590087,12/24/2008,Hawaii,21,Notre Dame,49,2008
282500107,9/6/2008,Holy Cross,42,Massachusetts,45,2008
282780043,10/4/2008,Yale,31,Holy Cross,28,2008
282990107,10/25/2008,Holy Cross,35,Lehigh,21,2008
283200322,11/15/2008,Lafayette,26,Holy Cross,27,2008
282430248,8/30/2008,Houston,55,Southern,3,2008
282500197,9/6/2008,Oklahoma State,56,Houston,37,2008
282830248,10/9/2008,Houston,45,UAB,20,2008
282922567,10/18/2008,SMU,38,Houston,44,2008
283020276,10/28/2008,Marshall,37,Houston,23,2008
283130248,11/8/2008,Houston,42,Tulane,14,2008
283200248,11/15/2008,Houston,70,Tulsa,30,2008
283270248,11/22/2008,Houston,42,UTEP,37,2008
283340242,11/29/2008,Rice,56,Houston,42,2008
282712542,9/27/2008,Howard,49,Savannah State,21,2008
282782736,10/4/2008,Winston-Salem,34,Howard,10,2008
282920047,10/18/2008,Howard,30,Morgan State,31,2008
282992448,10/25/2008,N Carolina A&T,21,Howard,20,2008
283060047,11/1/2008,Howard,12,Norfolk State,49,2008
283112569,11/6/2008,S Carolina St,56,Howard,0,2008
282500070,9/6/2008,Idaho,42,Idaho State,27,2008
282570070,9/13/2008,Idaho,28,W Michigan,51,2008
282640328,9/20/2008,Utah State,42,Idaho,17,2008
282710021,9/27/2008,San Diego State,45,Idaho,17,2008
282780070,10/4/2008,Idaho,14,Nevada,49,2008
282922348,10/18/2008,Louisiana Tech,46,Idaho,14,2008
282990070,10/25/2008,Idaho,20,New Mexico St,14,2008
283060070,11/1/2008,Idaho,24,San Jose State,30,2008
282620304,9/18/2008,Idaho State,35,North Dakota,38,2008
282780304,10/4/2008,Idaho State,21,Montana State,33,2008
282852458,10/11/2008,N Colorado,29,Idaho State,9,2008
282920304,10/18/2008,Idaho State,30,N Arizona,52,2008
282992502,10/25/2008,Portland State,36,Idaho State,13,2008
283130304,11/8/2008,Idaho State,27,Weber State,59,2008
283200149,11/15/2008,Montana,29,Idaho State,10,2008
283270304,11/22/2008,Idaho State,36,Sacramento St,33,2008
282430142,8/30/2008,Illinois,42,Missouri,52,2008
282570356,9/13/2008,Illinois,20,LA-Lafayette,17,2008
282710213,9/27/2008,Penn State,38,Illinois,24,2008
282780130,10/4/2008,Michigan,20,Illinois,45,2008
282850356,10/11/2008,Illinois,20,Minnesota,27,2008
282920356,10/18/2008,Illinois,55,Indiana,13,2008
282990275,10/25/2008,Wisconsin,27,Illinois,17,2008
283060356,11/1/2008,Illinois,27,Iowa,24,2008
283132711,11/8/2008,W Michigan,23,Illinois,17,2008
283200356,11/15/2008,Illinois,20,Ohio State,30,2008
283270077,11/22/2008,Northwestern,27,Illinois,10,2008
282430276,8/30/2008,Marshall,35,Illinois State,10,2008
282570093,9/13/2008,Murray State,23,Illinois State,42,2008
282780282,10/4/2008,Indiana State,6,Illinois State,57,2008
282852460,10/11/2008,Northern Iowa,31,Illinois State,17,2008
282922287,10/18/2008,Illinois State,28,Missouri State,34,2008
282992287,10/25/2008,Illinois State,7,North Dakota St,25,2008
283062287,11/1/2008,Illinois State,54,Youngstown St,44,2008
283132571,11/8/2008,South Dakota St,52,Illinois State,21,2008
283202710,11/15/2008,W Illinois,48,Illinois State,45,2008
283272287,11/22/2008,Illinois State,10,S Illinois,17,2008
282430084,8/30/2008,Indiana,31,W Kentucky,13,2008
282500084,9/6/2008,Indiana,45,Murray State,3,2008
282710084,9/27/2008,Indiana,29,Michigan State,42,2008
282780135,10/4/2008,Minnesota,16,Indiana,7,2008
282850084,10/11/2008,Indiana,9,Iowa,45,2008
282990084,10/25/2008,Indiana,21,Northwestern,19,2008
283130084,11/8/2008,Indiana,20,Wisconsin,55,2008
283200213,11/15/2008,Penn State,34,Indiana,7,2008
283272509,11/22/2008,Purdue,62,Indiana,10,2008
282642459,9/20/2008,N Illinois,48,Indiana State,3,2008
282710282,9/27/2008,Indiana State,21,SE Missouri St,24,2008
282850079,10/11/2008,S Illinois,60,Indiana State,7,2008
282922710,10/18/2008,W Illinois,56,Indiana State,0,2008
282990282,10/25/2008,Indiana State,9,South Dakota St,49,2008
283062449,11/1/2008,North Dakota St,34,Indiana State,7,2008
283132754,11/8/2008,Youngstown St,35,Indiana State,21,2008
283200282,11/15/2008,Indiana State,0,Northern Iowa,28,2008
283270282,11/22/2008,Indiana State,24,Missouri State,27,2008
282432294,8/30/2008,Iowa,46,Maine,3,2008
282572294,9/13/2008,Iowa,17,Iowa State,5,2008
282640221,9/20/2008,Pittsburgh,21,Iowa,20,2008
282712294,9/27/2008,Iowa,17,Northwestern,22,2008
282780127,10/4/2008,Michigan State,16,Iowa,13,2008
282922294,10/18/2008,Iowa,38,Wisconsin,16,2008
283132294,11/8/2008,Iowa,24,Penn State,23,2008
283202294,11/15/2008,Iowa,22,Purdue,17,2008
283270135,11/22/2008,Minnesota,0,Iowa,55,2008
290012294,1/1/2009,Iowa,31,South Carolina,10,2008
282410066,8/28/2008,Iowa State,44,South Dakota St,17,2008
282500066,9/6/2008,Iowa State,48,Kent State,28,2008
282642439,9/20/2008,UNLV,34,Iowa State,31,2008
282780066,10/4/2008,Iowa State,33,Kansas,35,2008
282920066,10/18/2008,Iowa State,7,Nebraska,35,2008
282990066,10/25/2008,Iowa State,35,Texas A&M,49,2008
283060197,11/1/2008,Oklahoma State,59,Iowa State,17,2008
283200066,11/15/2008,Iowa State,20,Missouri,52,2008
283272306,11/22/2008,Kansas State,38,Iowa State,30,2008
282502296,9/6/2008,Jackson State,17,Stillman,7,2008
282572634,9/13/2008,Tenn St,41,Jackson State,18,2008
282782296,10/4/2008,Jackson State,28,Southern,35,2008
282922640,10/18/2008,Texas Southern,14,Jackson State,30,2008
282992296,10/25/2008,Jackson State,29,Miss Valley St,27,2008
282432542,8/30/2008,Savannah State,7,Jacksonville,20,2008
282642882,9/20/2008,UNC Pembroke,22,Jacksonville,21,2008
282922413,10/18/2008,Morehead State,9,Jacksonville,40,2008
282990294,10/25/2008,Jacksonville,30,San Diego,29,2008
283132674,11/8/2008,Valparaiso,24,Jacksonville,40,2008
282780055,10/4/2008,Jacksonville State,38,SE Missouri St,17,2008
282920055,10/18/2008,Jacksonville State,31,Murray State,21,2008
282972630,10/23/2008,UT Martin,31,Jacksonville State,30,2008
283132635,11/8/2008,Tenn Tech,17,Jacksonville State,41,2008
283200055,11/15/2008,Jacksonville State,26,Tenn St,21,2008
282500256,9/6/2008,James Madison,56,N Carolina Cent,7,2008
282570256,9/13/2008,James Madison,52,Massachusetts,38,2008
282710311,9/27/2008,Maine,10,James Madison,24,2008
282780256,10/4/2008,James Madison,56,Hofstra,0,2008
282850257,10/11/2008,Richmond,31,James Madison,38,2008
282990222,10/25/2008,Villanova,19,James Madison,23,2008
283200256,11/15/2008,James Madison,48,William & Mary,24,2008
283270119,11/22/2008,Towson,27,James Madison,58,2008
283340256,11/29/2008,James Madison,38,Wofford,35,2008
283410256,12/6/2008,James Madison,31,Villanova,27,2008
283470256,12/12/2008,James Madison,27,Montana,35,2008
282502305,9/6/2008,Kansas,29,Louisiana Tech,0,2008
282560058,9/12/2008,South Florida,37,Kansas,34,2008
282642305,9/20/2008,Kansas,38,Sam Houston,14,2008
282920201,10/18/2008,Oklahoma,45,Kansas,31,2008
282992305,10/25/2008,Kansas,21,Texas Tech,63,2008
283062305,11/1/2008,Kansas,52,Kansas State,21,2008
283130158,11/8/2008,Nebraska,45,Kansas,35,2008
283202305,11/15/2008,Kansas,7,Texas,35,2008
283340142,11/29/2008,Kansas,40,Missouri,37,2008
283660135,12/31/2008,Kansas,42,Minnesota,21,2008
282432306,8/30/2008,Kansas State,45,North Texas,6,2008
282502306,9/6/2008,Kansas State,69,Montana State,10,2008
282610097,9/17/2008,Louisville,38,Kansas State,29,2008
282712306,9/27/2008,Kansas State,45,LA-Lafayette,37,2008
282782306,10/4/2008,Kansas State,28,Texas Tech,58,2008
282850245,10/11/2008,Texas A&M,30,Kansas State,44,2008
282992306,10/25/2008,Kansas State,35,Oklahoma,58,2008
283130142,11/8/2008,Missouri,41,Kansas State,24,2008
283202306,11/15/2008,Kansas State,28,Nebraska,56,2008
282640309,9/20/2008,LA-Lafayette,44,Kent State,27,2008
282852309,10/11/2008,Kent State,19,Ohio,26,2008
282990193,10/25/2008,Miami (OH),21,Kent State,54,2008
283172309,11/12/2008,Kent State,41,Temple,38,2008
283232309,11/18/2008,Kent State,14,N Illinois,42,2008
282440097,8/31/2008,Louisville,2,Kentucky,27,2008
282500096,9/6/2008,Kentucky,38,Norfolk State,3,2008
282570096,9/13/2008,Kentucky,20,Middle Tennessee,14,2008
282710096,9/27/2008,Kentucky,41,W Kentucky,3,2008
282850096,10/11/2008,Kentucky,17,South Carolina,24,2008
283060344,11/1/2008,Mississippi St,13,Kentucky,14,2008
283200096,11/15/2008,Kentucky,24,Vanderbilt,31,2008
283342633,11/29/2008,Tennessee,28,Kentucky,10,2008
282502368,9/6/2008,Marist,6,Lafayette,28,2008
282710322,9/27/2008,Lafayette,24,Pennsylvania,17,2008
282922335,10/18/2008,Liberty,21,Lafayette,35,2008
283270322,11/22/2008,Lafayette,15,Lehigh,31,2008
282570222,9/13/2008,Villanova,33,Lehigh,14,2008
282710163,9/27/2008,Princeton,10,Lehigh,7,2008
282432335,8/30/2008,Liberty,49,N Greenville,10,2008
282502335,9/6/2008,Liberty,44,Glenville St,27,2008
282572717,9/13/2008,W Carolina,16,Liberty,19,2008
282712754,9/27/2008,Youngstown St,28,Liberty,31,2008
282852335,10/11/2008,Liberty,33,Stony Brook,0,2008
283062506,11/1/2008,Presbyterian,31,Liberty,28,2008
283132678,11/8/2008,VMI,26,Liberty,38,2008
282432348,8/30/2008,Louisiana Tech,22,Mississippi St,14,2008
282642348,9/20/2008,Louisiana Tech,41,SE Louisiana,26,2008
283130023,11/8/2008,San Jose State,0,Louisiana Tech,21,2008
283202348,11/15/2008,Louisiana Tech,45,Utah State,38,2008
283270166,11/22/2008,New Mexico St,31,Louisiana Tech,35,2008
283342348,11/29/2008,Louisiana Tech,31,Nevada,35,2008
283632348,12/28/2008,Louisiana Tech,17,N Illinois,10,2008
282432572,8/30/2008,Southern Miss,51,Louisiana-Lafayette,21,2008
282782433,10/4/2008,UL Monroe,35,Louisiana-Lafayette,44,2008
282850249,10/11/2008,North Texas,30,Louisiana-Lafayette,59,2008
283130309,11/8/2008,Louisiana-Lafayette,24,UTEP,37,2008
283272653,11/22/2008,Troy,48,Louisiana-Lafayette,3,2008
283380309,12/3/2008,Louisiana-Lafayette,42,Middle Tennessee,28,2008
282642655,9/20/2008,Tulane,24,Louisiana-Monroe,10,2008
282922433,10/18/2008,Louisiana-Monroe,35,North Texas,23,2008
283062433,11/1/2008,Louisiana-Monroe,31,Troy,30,2008
283132393,11/8/2008,Middle Tennessee,24,Louisiana-Monroe,21,2008
283200145,11/15/2008,Ole Miss,59,Louisiana-Monroe,0,2008
282500097,9/6/2008,Louisville,51,Tenn Tech,10,2008
282840235,10/10/2008,Memphis,28,Louisville,35,2008
282920097,10/18/2008,Louisville,42,Middle Tennessee,23,2008
282990097,10/25/2008,Louisville,24,South Florida,20,2008
283060183,11/1/2008,Syracuse,28,Louisville,21,2008
283130221,11/8/2008,Pittsburgh,41,Louisville,7,2008
283270097,11/22/2008,Louisville,21,West Virginia,35,2008
283390164,12/4/2008,Rutgers,63,Louisville,14,2008
282570099,9/13/2008,LSU,41,North Texas,3,2008
282710099,9/27/2008,LSU,34,Mississippi St,24,2008
282922579,10/18/2008,South Carolina,17,LSU,24,2008
283060099,11/1/2008,LSU,35,Tulane,10,2008
283200099,11/15/2008,LSU,40,Troy,31,2008
283270099,11/22/2008,LSU,13,Ole Miss,31,2008
282502405,9/6/2008,Monmouth,17,Maine,21,2008
282570311,9/13/2008,Maine,28,Stony Brook,13,2008
282640257,9/20/2008,Richmond,44,Maine,17,2008
282920311,10/18/2008,Maine,41,Hofstra,40,2008
282990311,10/25/2008,Maine,20,Northeastern,0,2008
283060311,11/1/2008,Maine,55,Iona,7,2008
283130113,11/8/2008,Massachusetts,20,Maine,21,2008
283200227,11/15/2008,Rhode Island,7,Maine,37,2008
283270311,11/22/2008,Maine,24,New Hampshire,28,2008
283342460,11/29/2008,Northern Iowa,40,Maine,15,2008
282420301,8/29/2008,San Diego,40,Marist,22,2008
282572598,9/13/2008,St Francis (PA),22,Marist,30,2008
282632368,9/19/2008,Marist,14,Wagner,21,2008
